Date,Open,High,Low,Close,Volume
05/27/2022,11390,11460,11260,11390,4061400
05/30/2022,11500,11580,11300,11340,3129200
05/31/2022,11260,11390,11140,11140,3769600
06/01/2022,11140,11300,10930,11140,2791800
06/02/2022,11140,11260,10640,10690,4340400
06/03/2022,10690,10850,10520,10570,2316700
06/06/2022,10570,10730,10280,10280,3302000
06/07/2022,10280,10400,10040,10360,4158400
06/08/2022,10490,10850,10440,10770,2588900
06/09/2022,10770,11260,10520,11010,3561300
06/10/2022,10770,11340,10690,10850,4344100
06/13/2022,10360,10640,10120,10120,4793200
06/14/2022,10040,10240,9800,9910,3270300
06/15/2022,9950,10120,9230,9380,6207500
06/16/2022,9710,9800,9290,9290,3057900
06/17/2022,8900,9140,8690,8690,7156100
06/20/2022,8480,8770,8090,8090,7388400
06/21/2022,7570,8240,7570,8080,4828000
06/22/2022,8410,8600,8240,8600,4373700
06/23/2022,8650,8810,8570,8730,3035900
06/24/2022,8650,8850,8600,8600,3070300
06/27/2022,8770,9180,8600,9180,4720800
06/28/2022,9260,9620,9180,9380,4416900
06/29/2022,9180,9430,8980,9140,3271400
06/30/2022,9100,9340,8730,8730,4799400
07/01/2022,8730,9010,8410,8930,4121000
07/04/2022,9180,9180,8900,9010,2272900
07/05/2022,9010,9050,8650,8650,2952100
07/06/2022,8410,8930,8410,8450,3775300
07/07/2022,8570,8690,8410,8570,2908500
07/08/2022,8730,9140,8650,9140,7427000
07/11/2022,9140,9340,8980,9100,3634900
07/12/2022,9140,9510,9100,9470,5054500
07/13/2022,9470,9550,9260,9260,4410700
07/14/2022,9230,9580,9180,9430,3974500
07/15/2022,9550,9910,9510,9670,5997300
07/18/2022,9710,9870,9550,9580,4590200
07/19/2022,9550,9620,9290,9550,3861900
07/20/2022,9800,10190,9670,9910,6627400
07/21/2022,9950,10040,9670,9710,2961300
07/22/2022,9800,9870,9620,9620,2286300
07/25/2022,9580,9620,9420,9500,2007500
07/26/2022,9550,9670,9460,9500,1477800
07/27/2022,9370,9710,9370,9670,2503800
07/28/2022,9920,10050,9800,9870,4161300
07/29/2022,9920,10050,9800,9870,2847800
08/01/2022,9870,10300,9830,10250,5826800
08/02/2022,10250,10460,10120,10300,3959800
08/03/2022,10210,10300,10120,10300,7038500
08/04/2022,10340,10630,10250,10420,7074100
08/05/2022,10460,10460,10250,10420,3113600
08/08/2022,10460,10590,10300,10300,4598900
08/09/2022,10300,10760,10300,10510,8430600
08/10/2022,10510,10710,10460,10550,3739300
08/11/2022,10670,10710,10210,10250,4695600
08/12/2022,10250,10420,10120,10340,3099500
08/15/2022,10460,10550,10340,10420,3612900
08/16/2022,10370,10460,10300,10370,2811000
08/17/2022,10460,10670,10300,10340,4672800
08/18/2022,10340,10340,10170,10170,2879100
08/19/2022,10170,10300,10000,10000,3466600
08/22/2022,10000,10050,9750,9750,3048100
08/23/2022,9710,10090,9620,10090,2415200
08/24/2022,10090,10170,10050,10120,2986700
08/25/2022,10210,10460,10120,10420,5028900
08/26/2022,10550,10800,10370,10460,7969500
08/29/2022,10170,10250,9920,10120,4854400
08/30/2022,10250,10250,9960,9960,3103200
08/31/2022,10050,10210,9920,10120,3064800
09/05/2022,10120,10210,10000,10050,2112300
09/06/2022,10050,10120,10000,10000,2939000
