Ticker,Date,Open,High,Low,Close,Volume
MBB,12/17/2021,20.00448,20.07516,19.8631,19.93379,7073400.0
MBB,12/20/2021,19.93379,19.96913,19.72173,19.72173,7451700.0
MBB,12/21/2021,19.8631,19.93379,19.68639,19.75707,6370000.0
MBB,12/22/2021,19.75707,19.82776,19.47432,19.54501,8662500.0
MBB,12/23/2021,19.65104,19.68639,19.15623,19.29761,10142300.0
MBB,12/24/2021,19.26226,19.89845,19.26226,19.89845,6783900.0
MBB,12/27/2021,20.00448,20.07516,19.72173,19.89845,3867300.0
MBB,12/28/2021,20.03982,20.07516,19.82776,20.00448,6286100.0
MBB,12/29/2021,20.11051,20.39326,19.96913,20.00448,9231900.0
MBB,12/30/2021,20.21654,20.32257,20.00448,20.11051,4948800.0
MBB,12/31/2021,20.28723,20.74669,20.14585,20.4286,12992800.0
MBB,1/4/2022,20.64066,20.78204,20.53463,20.56997,9072900.0
MBB,1/5/2022,20.56997,20.60532,20.25188,20.28723,9114900.0
MBB,1/6/2022,20.14585,20.21654,19.89845,20.03982,10895000.0
MBB,1/7/2022,20.03982,20.39326,20.00448,20.21654,9526200.0
MBB,1/10/2022,20.1812,20.32257,19.8631,19.8631,8091700.0
MBB,1/11/2022,19.96913,20.14585,19.72173,19.72173,6839700.0
MBB,1/12/2022,19.93379,20.64066,19.82776,20.64066,15289300.0
MBB,1/13/2022,20.9941,21.807,20.88807,20.9941,34751600.0
MBB,1/14/2022,20.85272,21.31219,20.67601,20.95876,9472300.0
MBB,1/17/2022,20.9941,21.73631,20.85272,20.85272,29430300.0
MBB,1/18/2022,20.9941,21.45357,20.85272,21.13547,14337200.0
MBB,1/19/2022,21.34753,21.77166,20.92341,20.92341,12387700.0
MBB,1/20/2022,20.9941,21.5596,20.67601,21.34753,15630500.0
MBB,1/21/2022,21.34753,22.83197,21.27685,22.47853,50936100.0
MBB,1/24/2022,22.51387,23.32678,22.3725,22.69059,32125900.0
MBB,1/25/2022,22.6199,23.11471,22.54922,23.04403,19837800.0
MBB,1/26/2022,23.29143,23.96296,23.1854,23.53884,27716900.0
MBB,1/27/2022,23.32678,23.57418,23.00868,23.32678,17661500.0
MBB,1/28/2022,23.53884,24.17502,23.46815,23.82159,24027200.0
MBB,2/7/2022,24.24571,24.38708,23.71556,23.89227,16801200.0
MBB,2/8/2022,23.7509,24.13968,23.53884,23.89227,18663100.0
MBB,2/9/2022,23.89227,24.13968,23.53884,23.53884,21085800.0
MBB,2/10/2022,23.46815,24.17502,23.36212,23.85693,23693800.0
MBB,2/11/2022,23.85693,24.13968,23.82159,23.9983,14162900.0
MBB,2/14/2022,23.68021,23.89227,22.6199,22.6199,27316300.0
MBB,2/15/2022,22.72593,23.25609,22.58456,23.11471,20740800.0
MBB,2/16/2022,23.29143,23.36212,22.79662,23.07937,9311000.0
MBB,2/17/2022,23.07937,23.46815,23.04403,23.46815,9334800.0
MBB,2/18/2022,23.25609,23.36212,23.00868,23.07937,12480500.0
MBB,2/21/2022,23.04403,23.25609,22.51387,23.07937,18822600.0
MBB,2/22/2022,22.97334,24.3164,22.69059,24.3164,37458400.0
MBB,2/23/2022,24.45777,24.66983,24.13968,24.28105,17315400.0
MBB,2/24/2022,24.03365,24.59915,23.46815,24.03365,29813600.0
MBB,2/25/2022,24.35174,24.66983,24.10434,24.10434,16805000.0
MBB,2/28/2022,24.06899,24.59915,24.03365,24.3164,12769600.0
MBB,3/1/2022,24.45777,24.66983,23.92762,24.03365,16319400.0
MBB,3/2/2022,23.89227,23.89227,22.90265,22.97334,51622400.0
MBB,3/3/2022,23.25609,23.53884,22.33715,23.39746,29987400.0
MBB,3/4/2022,23.32678,23.53884,23.04403,23.25609,11201100.0
MBB,3/7/2022,22.76128,23.07937,22.6199,22.76128,18899800.0
